ds,y
1993-11-01,27.03635597229004
1993-11-02,27.01837730407715
1993-11-03,26.67658805847168
1993-11-04,26.388776779174805
1993-11-05,26.514677047729492
1993-11-08,26.550668716430664
1993-11-09,26.56865882873535
1993-11-10,26.76653480529785
1993-11-11,26.694570541381836
1993-11-12,26.82048988342285
1993-11-15,26.802494049072266
1993-11-16,26.928430557250977
1993-11-17,26.784523010253906
1993-11-18,26.712562561035156
1993-11-19,26.658592224121094
1993-11-22,26.49669075012207
1993-11-23,26.64060401916504
1993-11-24,26.748550415039062
1993-11-26,26.76653480529785
1993-11-29,26.658592224121094
1993-11-30,26.67658805847168
1993-12-01,26.712562561035156
1993-12-02,26.784523010253906
1993-12-03,26.892446517944336
1993-12-06,26.982379913330078
1993-12-07,26.96438980102539
1993-12-08,26.96438980102539
1993-12-09,26.87445068359375
1993-12-10,26.82048988342285
1993-12-13,26.982379913330078
1993-12-14,26.784523010253906
1993-12-15,26.748550415039062
1993-12-16,26.838483810424805
1993-12-17,26.985973358154297
1993-12-20,27.02220344543457
1993-12-21,26.931659698486328
1993-12-22,27.112768173217773
1993-12-23,27.09465217590332
1993-12-27,27.23954963684082
1993-12-28,27.293865203857422
1993-12-29,27.25765609741211
1993-12-30,27.14897918701172
1993-12-31,27.00408363342285
1994-01-03,26.931659698486328
1994-01-04,27.04032325744629
1994-01-05,27.09465217590332
1994-01-06,27.09465217590332
1994-01-07,27.25765609741211
1994-01-10,27.583675384521484
1994-01-11,27.52931022644043
1994-01-12,27.43876075744629
1994-01-13,27.36631202697754
1994-01-14,27.474992752075195
1994-01-17,27.474992752075195
1994-01-18,27.511201858520508
1994-01-19,27.43876075744629
1994-01-20,27.511201858520508
1994-01-21,27.456871032714844
1994-01-24,27.348224639892578
1994-01-25,27.348224639892578
1994-01-26,27.420642852783203
1994-01-27,27.67422866821289
1994-01-28,27.746644973754883
1994-01-31,27.945886611938477
1994-02-01,27.801010131835938
1994-02-02,27.98208999633789
1994-02-03,27.855337142944336
1994-02-04,27.221426010131836
1994-02-07,27.348224639892578
1994-02-08,27.36631202697754
1994-02-09,27.474992752075195
1994-02-10,27.23954963684082
1994-02-11,27.330102920532227
1994-02-14,27.36631202697754
1994-02-15,27.511201858520508
1994-02-16,27.49309539794922
1994-02-17,27.330102920532227
1994-02-18,27.167081832885742
1994-02-22,27.43876075744629
1994-02-23,27.36631202697754
1994-02-24,27.00408363342285
1994-02-25,27.1308650970459
1994-02-28,27.1308650970459
1994-03-01,27.02220344543457
1994-03-02,27.05841636657715
1994-03-03,26.985973358154297
1994-03-04,27.05841636657715
1994-03-07,27.20332908630371
1994-03-08,27.09465217590332
1994-03-09,27.221426010131836
1994-03-10,27.00408363342285
1994-03-11,27.14897918701172
1994-03-14,27.18521499633789
1994-03-15,27.167081832885742
1994-03-16,27.384450912475586
1994-03-17,27.384450912475586
1994-03-18,27.378459930419922
1994-03-21,27.305593490600586
1994-03-22,27.378459930419922
1994-03-23,27.360248565673828
1994-03-24,27.032350540161133
1994-03-25,26.777341842651367
1994-03-28,26.813766479492188
1994-03-29,26.28550148010254
1994-03-30,25.92119026184082
1994-03-31,25.99404525756836
1994-04-04,25.593297958374023
1994-04-05,26.121564865112305
1994-04-06,26.121564865112305
1994-04-07,26.249082565307617
1994-04-08,26.04869842529297
1994-04-11,26.158004760742188
1994-04-12,26.121564865112305
1994-04-13,25.98493003845215
1994-04-14,25.99404525756836
1994-04-15,25.99404525756836
1994-04-18,25.820999145507812
1994-04-19,25.8574275970459
1994-04-20,25.83010482788086
1994-04-21,26.176198959350586
1994-04-22,26.148887634277344
1994-04-25,26.422115325927734
1994-04-26,26.394817352294922
1994-04-28,26.20351791381836
1994-04-29,26.28550148010254
1994-05-02,26.449460983276367
1994-05-03,26.422115325927734
1994-05-04,26.376585006713867
1994-05-05,26.34015464782715
1994-05-06,26.085132598876953
1994-05-09,25.8574275970459
1994-05-10,26.05780029296875
1994-05-11,25.820999145507812
1994-05-12,25.948505401611328
1994-05-13,25.948505401611328
1994-05-16,25.957624435424805
1994-05-17,26.34015464782715
1994-05-18,26.53141975402832
1994-05-19,26.658939361572266
1994-05-20,26.55875587463379
1994-05-23,26.51319122314453
1994-05-24,26.622509002685547
1994-05-25,26.695363998413086
1994-05-26,26.71358871459961
1994-05-27,26.740903854370117
1994-05-31,26.70447540283203
1994-06-01,26.822858810424805
1994-06-02,26.79553985595703
1994-06-03,26.95039176940918
1994-06-06,26.941274642944336
1994-06-07,26.90483856201172
1994-06-08,26.686256408691406
1994-06-09,26.83196258544922
1994-06-10,26.87752342224121
1994-06-13,26.9139347076416
1994-06-14,27.123432159423828
1994-06-15,27.01413345336914
1994-06-16,27.068775177001953
1994-06-17,26.917695999145508
1994-06-20,26.68848991394043
1994-06-21,26.45928382873535
1994-06-22,26.56014633178711
1994-06-23,26.404279708862305
1994-06-24,25.85417938232422
1994-06-27,26.303447723388672
1994-06-28,26.17507553100586
1994-06-29,26.25758934020996
1994-06-30,26.092561721801758
1994-07-01,26.147563934326172
1994-07-05,26.28508949279785
1994-07-06,26.2484073638916
1994-07-07,26.35843849182129
1994-07-08,26.349262237548828
1994-07-11,26.25758934020996
1994-07-12,26.294260025024414
1994-07-13,26.340099334716797
1994-07-14,26.62432289123535
1994-07-15,26.633499145507812
1994-07-18,26.67932891845703
1994-07-19,26.62432289123535
1994-07-20,26.505125045776367
1994-07-21,26.56014633178711
1994-07-22,26.60598373413086
1994-07-25,26.642650604248047
1994-07-26,26.61513900756836
1994-07-27,26.61513900756836
1994-07-28,26.670166015625
1994-07-29,26.93602752685547
1994-08-01,27.064393997192383
1994-08-02,27.101055145263672
1994-08-03,27.110218048095703
1994-08-04,26.95438003540039
1994-08-05,26.86269760131836
1994-08-08,26.926862716674805
1994-08-09,26.972700119018555
1994-08-10,27.073562622070312
1994-08-11,26.972700119018555
1994-08-12,27.183574676513672
1994-08-15,27.174400329589844
1994-08-16,27.366924285888672
1994-08-17,27.348600387573242
1994-08-18,27.256921768188477
1994-08-19,27.23858070373535
1994-08-22,27.21107292175293
1994-08-23,27.366924285888672
1994-08-24,27.660341262817383
1994-08-25,27.586959838867188
1994-08-26,27.9812068939209
1994-08-29,27.96285629272461
1994-08-30,28.036195755004883
1994-08-31,27.96285629272461
1994-09-01,27.871183395385742
1994-09-02,27.75200080871582
1994-09-06,27.76118278503418
1994-09-07,27.73366355895996
1994-09-08,27.871183395385742
1994-09-09,27.577821731567383
1994-09-12,27.49529266357422
1994-09-13,27.577821731567383
1994-09-14,27.605318069458008
1994-09-15,27.95370864868164
1994-09-16,27.75474739074707
1994-09-19,27.782432556152344
1994-09-20,27.256654739379883
1994-09-21,27.256654739379883
1994-09-22,27.19209098815918
1994-09-23,27.099853515625
1994-09-26,27.238229751586914
1994-09-27,27.219755172729492
1994-09-28,27.43191909790039
1994-09-29,27.293563842773438
1994-09-30,27.256654739379883
1994-10-03,27.19209098815918
1994-10-04,26.786251068115234
1994-10-05,26.79548454284668
1994-10-06,26.712453842163086
1994-10-07,26.832374572753906
1994-10-10,27.118318557739258
1994-10-11,27.524152755737305
1994-10-12,27.561050415039062
1994-10-13,27.653295516967773
1994-10-14,27.77321434020996
1994-10-17,27.71786880493164
1994-10-18,27.653295516967773
1994-10-19,27.782432556152344
1994-10-20,27.597951889038086
1994-10-21,27.48725128173828
1994-10-24,27.256654739379883
1994-10-25,27.28433609008789
1994-10-26,27.385807037353516
1994-10-27,27.551828384399414
1994-10-28,28.13292694091797
1994-10-31,28.031471252441406
1994-11-01,27.71786880493164
1994-11-02,27.561050415039062
1994-11-03,27.708633422851562
1994-11-04,27.348905563354492
1994-11-07,27.43191909790039
1994-11-08,27.64406394958496
1994-11-09,27.69019889831543
1994-11-10,27.496484756469727
1994-11-11,27.395023345947266
1994-11-14,27.653295516967773
1994-11-15,27.561050415039062
1994-11-16,27.653295516967773
1994-11-17,27.468807220458984
1994-11-18,27.43191909790039
1994-11-21,27.15520668029785
1994-11-22,26.564868927001953
1994-11-23,26.712453842163086
1994-11-25,26.841594696044922
1994-11-28,26.961496353149414
1994-11-29,26.952285766601562
1994-11-30,26.915367126464844
1994-12-01,26.64789390563965
1994-12-02,26.896930694580078
1994-12-05,26.924612045288086
1994-12-06,26.943050384521484
1994-12-07,26.74933433532715
1994-12-08,26.491086959838867
1994-12-09,26.59254264831543
1994-12-12,26.767803192138672
1994-12-13,26.869260787963867
1994-12-14,27.007617950439453
1994-12-15,27.09062957763672
1994-12-16,27.222949981689453
1994-12-19,27.260150909423828
1994-12-20,27.17647361755371
1994-12-21,27.464685440063477
1994-12-22,27.381011962890625
1994-12-23,27.408905029296875
1994-12-27,27.557668685913086
1994-12-28,27.41820526123047
1994-12-29,27.436784744262695
1994-12-30,27.11139488220215
1995-01-03,27.241561889648438
1995-01-04,27.371721267700195
1995-01-05,27.371721267700195
1995-01-06,27.399600982666016
1995-01-09,27.427490234375
1995-01-10,27.455387115478516
1995-01-11,27.473976135253906
1995-01-12,27.483287811279297
1995-01-13,27.808700561523438
1995-01-16,27.976032257080078
1995-01-17,27.9853458404541
1995-01-18,27.957447052001953
1995-01-19,27.799392700195312
1995-01-20,27.69713020324707
1995-01-23,27.780805587768555
1995-01-24,27.817991256713867
1995-01-25,27.892364501953125
1995-01-26,27.92026710510254
1995-01-27,28.03183937072754
1995-01-30,27.910972595214844
1995-01-31,28.022539138793945
1995-02-01,28.01323890686035
1995-02-02,28.180601119995117
1995-02-03,28.580381393432617
1995-02-06,28.701251983642578
1995-02-07,28.738447189331055
1995-02-08,28.738447189331055
1995-02-09,28.738447189331055
1995-02-10,28.77564239501953
1995-02-13,28.78492546081543
1995-02-14,28.822113037109375
1995-02-15,28.98016929626465
1995-02-16,28.942991256713867
1995-02-17,28.831424713134766
1995-02-21,28.822113037109375
1995-02-22,29.03594970703125
1995-02-23,29.082441329956055
1995-02-24,29.156831741333008
1995-02-27,28.92439842224121
1995-02-28,29.166122436523438
1995-03-01,28.98016929626465
1995-03-02,29.01736831665039
1995-03-03,29.02666473388672
1995-03-06,29.045257568359375
1995-03-07,28.822113037109375
1995-03-08,28.8964900970459
1995-03-09,28.88719367980957
1995-03-10,29.31488609313965
1995-03-13,29.286991119384766
1995-03-14,29.50082015991211
1995-03-15,29.44504737854004
1995-03-16,29.621713638305664
1995-03-17,29.651166915893555
1995-03-20,29.651166915893555
1995-03-21,29.57638931274414
1995-03-22,29.60442352294922
1995-03-23,29.62312889099121
1995-03-24,30.043764114379883
1995-03-27,30.165292739868164
1995-03-28,30.165292739868164
1995-03-29,30.15593719482422
1995-03-30,30.099868774414062
1995-03-31,29.97833824157715
1995-04-03,30.053112030029297
1995-04-04,30.249420166015625
1995-04-05,30.249420166015625
1995-04-06,30.36159324645996
1995-04-07,30.333538055419922
1995-04-10,30.3896484375
1995-04-11,30.286815643310547
1995-04-12,30.3896484375
1995-04-13,30.557918548583984
1995-04-17,30.380290985107422
1995-04-18,30.27744483947754
1995-04-19,30.249420166015625
1995-04-20,30.296154022216797
1995-04-21,30.44573211669922
1995-04-24,30.800952911376953
1995-04-25,30.716821670532227
1995-04-26,30.744863510131836
1995-04-27,30.819639205932617
1995-04-28,30.866357803344727
1995-05-01,30.782238006591797
1995-05-02,30.847679138183594
1995-05-03,31.277681350708008
1995-05-04,31.258970260620117
1995-05-05,31.221586227416992
1995-05-08,31.445924758911133
1995-05-09,31.417903900146484
1995-05-10,31.455284118652344
1995-05-11,31.539430618286133
1995-05-12,31.558122634887695
1995-05-15,31.707672119140625
1995-05-16,31.72637367248535
1995-05-17,31.60483741760254
1995-05-18,31.146820068359375
1995-05-19,31.165494918823242
1995-05-22,31.511377334594727
1995-05-23,31.8011531829834
1995-05-24,31.78245735168457
1995-05-25,31.81049919128418
1995-05-26,31.445924758911133
1995-05-30,31.43658447265625
1995-05-31,32.09092330932617
1995-06-01,32.00681686401367
1995-06-02,32.034847259521484
1995-06-05,32.231163024902344
1995-06-06,32.17507553100586
1995-06-07,32.00681686401367
1995-06-08,31.932016372680664
1995-06-09,31.745071411132812
1995-06-12,31.922683715820312
1995-06-13,32.26853942871094
1995-06-14,32.24049758911133
1995-06-15,32.38071823120117
1995-06-16,32.47684097290039
1995-06-19,32.84355926513672
1995-06-20,32.758914947509766
1995-06-21,32.7401237487793
1995-06-22,33.17265319824219
1995-06-23,33.10682678222656
1995-06-26,32.71192169189453
1995-06-27,32.646121978759766
1995-06-28,32.81533432006836
1995-06-29,32.758914947509766
1995-06-30,32.7401237487793
1995-07-03,32.86235046386719
1995-07-05,32.98459243774414
1995-07-06,33.4077262878418
1995-07-07,33.55814743041992
1995-07-10,33.57697677612305
1995-07-11,33.41709899902344
1995-07-12,33.83082962036133
1995-07-13,33.755619049072266
1995-07-14,33.72739791870117
1995-07-17,33.91548156738281
1995-07-18,33.623966217041016
1995-07-19,33.25725173950195
1995-07-20,33.3795051574707
1995-07-21,33.341896057128906
1995-07-24,33.58636474609375
1995-07-25,33.84022903442383
1995-07-26,33.812034606933594
1995-07-27,34.094112396240234
1995-07-28,33.877830505371094
1995-07-31,33.793216705322266
1995-08-01,33.73681640625
1995-08-02,33.661590576171875
1995-08-03,33.65217590332031
1995-08-04,33.68980026245117
1995-08-07,33.7650032043457
1995-08-08,33.7650032043457
1995-08-09,33.755619049072266
1995-08-10,33.680389404296875
1995-08-11,33.492340087890625
1995-08-14,33.793216705322266
1995-08-15,33.72739791870117
1995-08-16,33.821449279785156
1995-08-17,33.7650032043457
1995-08-18,33.802635192871094
1995-08-21,33.70860290527344
1995-08-22,33.774410247802734
1995-08-23,33.65217590332031
1995-08-24,33.68980026245117
1995-08-25,33.877830505371094
1995-08-28,33.755619049072266
1995-08-29,33.84022903442383
1995-08-30,33.91548156738281
1995-08-31,33.94364929199219
1995-09-01,34.094112396240234
1995-09-05,34.41379165649414
1995-09-06,34.47960662841797
1995-09-07,34.498435974121094
1995-09-08,34.630062103271484
1995-09-11,34.72407913208008
1995-09-12,34.8839225769043
1995-09-13,35.04377746582031
1995-09-14,35.363468170166016
1995-09-15,35.35370635986328
1995-09-18,35.22137451171875
1995-09-19,35.391517639160156
1995-09-20,35.561683654785156
1995-09-21,35.268638610839844
1995-09-22,35.278079986572266
1995-09-25,35.22137451171875
1995-09-26,35.211910247802734
1995-09-27,35.18355941772461
1995-09-28,35.448238372802734
1995-09-29,35.3820686340332
1995-10-02,35.20246124267578
1995-10-03,35.24027633666992
1995-10-04,35.20246124267578
1995-10-05,35.30645751953125
1995-10-06,35.33479309082031
1995-10-09,35.041778564453125
1995-10-10,35.022865295410156
1995-10-11,35.13628387451172
1995-10-12,35.35370635986328
1995-10-13,35.4671516418457
1995-10-16,35.296993255615234
1995-10-17,35.5333137512207
1995-10-18,35.63728332519531
1995-10-19,35.807464599609375
1995-10-20,35.59003829956055
1995-10-23,35.51441955566406
1995-10-24,35.55221176147461
1995-10-25,35.2591552734375
1995-10-26,34.93778991699219
1995-10-27,35.20246124267578
1995-10-30,35.42932891845703
1995-10-31,35.278079986572266
1995-11-01,35.561683654785156
1995-11-02,35.788543701171875
1995-11-03,35.83583068847656
1995-11-06,35.712921142578125
1995-11-07,35.580589294433594
1995-11-08,35.9019775390625
1995-11-09,36.03432846069336
1995-11-10,36.01543045043945
1995-11-13,35.977622985839844
1995-11-14,35.74127197265625
1995-11-15,36.10048294067383
1995-11-16,36.298988342285156
1995-11-17,36.41242980957031
1995-11-20,36.22337341308594
1995-11-21,36.51640319824219
1995-11-22,36.40300369262695
1995-11-24,36.497501373291016
1995-11-27,36.50696563720703
1995-11-28,36.89453125
1995-11-29,36.932342529296875
1995-11-30,36.84727096557617
1995-12-01,36.89453125
1995-12-04,37.34827423095703
1995-12-05,37.59402847290039
1995-12-06,37.679107666015625
1995-12-07,37.480613708496094
1995-12-08,37.603511810302734
1995-12-11,37.764198303222656
1995-12-12,37.6507682800293
1995-12-13,37.887088775634766
1995-12-14,37.612945556640625
1995-12-15,37.62672424316406
1995-12-18,36.903873443603516
1995-12-19,37.29380416870117
1995-12-20,36.93240737915039
1995-12-21,37.12261962890625
1995-12-22,37.25577163696289
1995-12-26,37.43649673461914
1995-12-27,37.4174690246582
1995-12-28,37.37943649291992
1995-12-29,37.4269905090332
1996-01-02,37.82645797729492
1996-01-03,37.93110275268555
1996-01-04,37.56966018676758
1996-01-05,37.493560791015625
1996-01-08,37.63623046875
1996-01-09,36.989463806152344
1996-01-10,36.5043830871582
1996-01-11,36.72314453125
1996-01-12,36.66606140136719
1996-01-15,36.58998489379883
1996-01-16,37.037017822265625
1996-01-17,36.922882080078125
1996-01-18,37.04653549194336
1996-01-19,37.29380416870117
1996-01-22,37.3033447265625
1996-01-23,37.388954162597656
1996-01-24,37.69329071044922
1996-01-25,37.56015396118164
1996-01-26,37.8835334777832
1996-01-29,38.035709381103516
1996-01-30,38.35908126831055
1996-01-31,38.75857162475586
1996-02-01,38.90123748779297
1996-02-02,38.73954772949219
1996-02-05,39.053428649902344
1996-02-06,39.42436599731445
1996-02-07,39.65264892578125
1996-02-08,40.08063888549805
1996-02-09,40.07114028930664
1996-02-12,40.37549591064453
1996-02-13,40.28988265991211
1996-02-14,39.93797302246094
1996-02-15,39.690673828125
1996-02-16,39.52896499633789
1996-02-20,39.139015197753906
1996-02-21,39.624080657958984
1996-02-22,40.251834869384766
1996-02-23,40.1377067565918
1996-02-26,39.56703186035156
1996-02-27,39.44338607788086
1996-02-28,39.26266098022461
1996-02-29,38.88220977783203
1996-03-01,39.500450134277344
1996-03-04,39.72871017456055
1996-03-05,40.09964370727539
1996-03-06,39.74774932861328
1996-03-07,39.947471618652344
1996-03-08,38.65394592285156
1996-03-11,39.10095977783203
1996-03-12,38.79661560058594
1996-03-13,39.062923431396484
1996-03-14,39.234130859375
1996-03-15,39.207767486572266
1996-03-18,39.96249008178711
1996-03-19,39.87651062011719
1996-03-20,39.82876205444336
1996-03-21,39.733211517333984
1996-03-22,39.838294982910156
1996-03-25,39.761863708496094
1996-03-26,39.95294189453125
1996-03-27,39.58991241455078
1996-03-28,39.742767333984375
1996-03-29,39.551700592041016
1996-04-01,40.010250091552734
1996-04-02,40.086700439453125
1996-04-03,40.086700439453125
1996-04-04,40.05803298950195
1996-04-08,39.37016296386719
1996-04-09,39.217308044433594
1996-04-10,38.51991653442383
1996-04-11,38.47215270996094
1996-04-12,38.95936584472656
1996-04-15,39.284183502197266
1996-04-16,39.39884567260742
1996-04-17,39.30329513549805
1996-04-18,39.36061477661133
1996-04-19,39.45614242553711
1996-04-22,39.761863708496094
1996-04-23,39.88607406616211
1996-04-24,39.742767333984375
1996-04-25,39.924285888671875
1996-04-26,40.010250091552734
1996-04-29,40.010250091552734
1996-04-30,39.98161697387695
1996-05-01,40.067588806152344
1996-05-02,39.37973403930664
1996-05-03,39.32240676879883
1996-05-06,39.284183502197266
1996-05-07,39.12179946899414
1996-05-08,39.60902786254883
1996-05-09,39.580352783203125
1996-05-10,39.9720458984375
1996-05-13,40.57392501831055
1996-05-14,40.82230758666992
1996-05-15,40.774566650390625
1996-05-16,40.86052703857422
1996-05-17,41.080230712890625
1996-05-20,41.35731506347656
1996-05-21,41.29998016357422
1996-05-22,41.69169235229492
1996-05-23,41.51971435546875
1996-05-24,41.68214797973633
1996-05-28,41.261775970458984
1996-05-29,40.984710693359375
1996-05-30,41.194908142089844
1996-05-31,40.88919448852539
1996-06-03,41.003841400146484
1996-06-04,41.29045867919922
1996-06-05,41.65346145629883
1996-06-06,41.34775924682617
1996-06-07,41.34775924682617
1996-06-10,41.2140007019043
1996-06-11,41.17578887939453
1996-06-12,41.0993766784668
1996-06-13,41.0993766784668
1996-06-14,40.92741012573242
1996-06-17,40.89874267578125
1996-06-18,40.564369201660156
1996-06-19,40.74589538574219
1996-06-20,40.71723175048828
1996-06-21,41.06744384765625
1996-06-24,41.1442756652832
1996-06-25,41.09624099731445
1996-06-26,40.81770706176758
1996-06-27,41.10585403442383
1996-06-28,41.24989318847656
1996-07-01,41.605262756347656
1996-07-02,41.45159912109375
1996-07-03,41.365169525146484
1996-07-05,40.308712005615234
1996-07-08,40.14544677734375
1996-07-09,40.308712005615234
1996-07-10,40.47197723388672
1996-07-11,39.65562438964844
1996-07-12,39.68443298339844
1996-07-15,38.51271057128906
1996-07-16,38.60875701904297
1996-07-17,39.06975555419922
1996-07-18,39.607601165771484
1996-07-19,39.3194580078125
1996-07-22,39.031349182128906
1996-07-23,38.53192138671875
1996-07-24,38.60875701904297
1996-07-25,38.95452117919922
1996-07-26,39.16580581665039
1996-07-29,38.733619689941406
1996-07-30,39.10818099975586
1996-07-31,39.39630889892578
1996-08-01,40.04938507080078
1996-08-02,40.91376495361328
1996-08-05,40.673675537109375
1996-08-06,40.79851150512695
1996-08-07,40.90415573120117
1996-08-08,40.836936950683594
1996-08-09,40.70246124267578
1996-08-12,41.00020980834961
1996-08-13,40.673675537109375
1996-08-14,40.81770706176758
1996-08-15,40.74089431762695
1996-08-16,41.086639404296875
1996-08-19,41.10585403442383
1996-08-20,41.0770378112793
1996-08-21,40.93297576904297
1996-08-22,41.31714630126953
1996-08-23,41.09624099731445
1996-08-26,40.894554138183594
1996-08-27,41.0482292175293
1996-08-28,40.98099136352539
1996-08-29,40.57760238647461
1996-08-30,40.155025482177734
1996-09-03,40.41434860229492
1996-09-04,40.45274353027344
1996-09-05,39.96295166015625
1996-09-06,40.52960205078125
1996-09-09,41.00979995727539
1996-09-10,40.99061965942383
1996-09-11,41.221107482910156
1996-09-12,41.50924301147461
1996-09-13,42.14309310913086
1996-09-16,42.29676818847656
1996-09-17,42.20072555541992
1996-09-18,42.095069885253906
1996-09-19,42.25834274291992
1996-09-20,42.408260345458984
1996-09-23,42.398597717285156
1996-09-24,42.38894271850586
1996-09-25,42.41791534423828
1996-09-26,42.398597717285156
1996-09-27,42.437217712402344
1996-09-30,42.398597717285156
1996-10-01,42.63029479980469
1996-10-02,42.919898986816406
1996-10-03,42.881290435791016
1996-10-04,43.460479736328125
1996-10-07,43.50876998901367
