ds,y
2009-01-30,21.152477264404297
2009-02-02,21.12302589416504
2009-02-03,21.550052642822266
2009-02-04,21.60158920288086
2009-02-05,21.851911544799805
2009-02-06,22.440916061401367
2009-02-09,22.45564079284668
2009-02-10,21.42488670349121
2009-02-11,21.56477928161621
2009-02-12,21.608945846557617
2009-02-13,21.336538314819336
2009-02-17,20.320512771606445
2009-02-18,20.180625915527344
2009-02-19,20.018651962280273
2009-02-20,19.768329620361328
2009-02-23,19.12042236328125
2009-02-24,19.819860458374023
2009-02-25,19.488548278808594
2009-02-26,19.31184959411621
2009-02-27,19.09833526611328
2009-03-02,18.03077507019043
2009-03-03,17.957149505615234
2009-03-04,18.678674697875977
2009-03-05,17.92770004272461
2009-03-06,17.890888214111328
2009-03-09,17.618478775024414
2009-03-10,18.73021125793457
2009-03-11,18.811199188232422
2009-03-12,19.451740264892578
2009-03-13,19.562177658081055
2009-03-16,19.665250778198242
2009-03-17,20.261615753173828
2009-03-18,20.695999145507812
2009-03-19,20.570837020874023
2009-03-20,20.239524841308594
2009-03-23,21.785655975341797
2009-03-24,21.1966495513916
2009-03-25,21.46906280517578
2009-03-26,21.940263748168945
2009-03-27,21.277633666992188
2009-03-30,20.467761993408203
2009-03-31,20.857975006103516
2009-04-01,21.35126304626465
2009-04-02,22.20531463623047
2009-04-03,22.3967342376709
2009-04-06,22.16849708557129
2009-04-07,21.6678524017334
2009-04-08,21.888734817504883
2009-04-09,22.639699935913086
2009-04-13,22.978374481201172
2009-04-14,22.669145584106445
2009-04-15,22.794313430786133
2009-04-16,23.11826515197754
2009-04-17,23.05936622619629
2009-04-20,22.11696434020996
2009-04-21,22.558712005615234
2009-04-22,22.3967342376709
2009-04-23,22.81639862060547
2009-04-24,23.28023910522461
2009-04-27,22.86793327331543
2009-04-28,22.80904197692871
2009-04-29,23.339141845703125
2009-04-30,23.523202896118164
2009-05-01,23.65572738647461
2009-05-04,24.745380401611328
2009-05-05,24.56131362915039
2009-05-06,25.08405876159668
2009-05-07,24.6938419342041
2009-05-08,25.496355056762695
2009-05-11,24.892635345458984
2009-05-12,25.017789840698242
2009-05-13,24.22264289855957
2009-05-14,24.458234786987305
2009-05-15,24.28154182434082
2009-05-18,25.120861053466797
2009-05-19,25.22393798828125
2009-05-20,25.29756736755371
2009-05-21,24.966249465942383
2009-05-22,25.039878845214844
2009-05-26,25.584699630737305
2009-05-27,25.157678604125977
2009-05-28,25.48898696899414
2009-05-29,25.989646911621094
2009-06-01,26.58600616455078
2009-06-02,26.60809326171875
2009-06-03,26.092716217041016
2009-06-04,26.320953369140625
2009-06-05,26.1737060546875
2009-06-08,26.136886596679688
2009-06-09,26.401939392089844
2009-06-10,26.365131378173828
2009-06-11,26.703805923461914
2009-06-12,26.666990280151367
2009-06-15,25.820308685302734
2009-06-16,25.48898696899414
2009-06-17,25.38591766357422
2009-06-18,25.452180862426758
2009-06-19,25.59206199645996
2009-06-22,24.826366424560547
2009-06-23,24.91986846923828
2009-06-24,25.03860855102539
2009-06-25,25.69908332824707
2009-06-26,25.61745262145996
2009-06-29,25.802978515625
2009-06-30,25.595184326171875
2009-07-01,25.943973541259766
2009-07-02,25.15734100341797
2009-07-06,25.13507843017578
2009-07-07,24.630447387695312
2009-07-08,24.56365966796875
2009-07-09,24.77886390686035
2009-07-10,24.57107925415039
2009-07-13,24.986656188964844
2009-07-14,25.187026977539062
2009-07-15,26.084972381591797
2009-07-16,26.300180435180664
2009-07-17,26.300180435180664
2009-07-20,26.812231063842773
2009-07-21,26.930971145629883
2009-07-22,26.83449935913086
2009-07-23,27.49497413635254
2009-07-24,27.61370849609375
2009-07-27,27.68791961669922
2009-07-28,27.524660110473633
2009-07-29,27.316864013671875
2009-07-30,27.858598709106445
2009-07-31,28.007030487060547
2009-08-03,28.6749210357666
2009-08-04,28.608123779296875
2009-08-05,28.52650260925293
2009-08-06,28.333559036254883
2009-08-07,28.54875946044922
2009-08-10,28.333559036254883
2009-08-11,28.081228256225586
2009-08-12,28.400344848632812
2009-08-13,28.734283447265625
2009-08-14,28.474552154541016
2009-08-17,27.569183349609375
2009-08-18,27.888288497924805
2009-08-19,28.19997215270996
2009-08-20,28.474552154541016
2009-08-21,29.045974731445312
2009-08-24,29.045974731445312
2009-08-25,29.172128677368164
2009-08-26,29.075653076171875
2009-08-27,29.172128677368164
2009-08-28,29.172128677368164
2009-08-31,28.83818244934082
2009-09-01,28.229658126831055
2009-09-02,28.251914978027344
2009-09-03,28.481971740722656
2009-09-04,28.88271141052246
2009-09-08,29.342809677124023
2009-09-09,29.632234573364258
2009-09-10,29.96617317199707
2009-09-11,29.9290828704834
2009-09-14,29.995866775512695
2009-09-15,30.114599227905273
2009-09-16,30.663755416870117
2009-09-17,30.57470703125
2009-09-18,30.611814498901367
2009-09-21,30.352083206176758
2009-09-22,30.708282470703125
2009-09-23,30.352083206176758
2009-09-24,30.025545120239258
2009-09-25,29.869707107543945
2009-09-28,30.255598068237305
2009-09-29,30.27786636352539
2009-09-30,30.240768432617188
2009-10-01,29.454133987426758
2009-10-02,29.216650009155273
2009-10-05,29.684181213378906
2009-10-06,30.18880844116211
2009-10-07,30.28529167175293
2009-10-08,30.67859649658203
2009-10-09,30.715707778930664
2009-10-12,30.708282470703125
2009-10-13,30.730554580688477
2009-10-14,31.361339569091797
2009-10-15,31.48008155822754
2009-10-16,31.190664291381836
2009-10-19,31.532020568847656
2009-10-20,31.331653594970703
2009-10-21,31.190664291381836
2009-10-22,31.509761810302734
2009-10-23,30.968021392822266
2009-10-26,30.62665367126465
2009-10-27,30.478227615356445
2009-10-28,29.595130920410156
2009-10-29,30.478227615356445
2009-10-30,29.4244441986084
2009-11-02,29.750974655151367
2009-11-03,29.7138729095459
2009-11-04,30.107189178466797
2009-11-05,30.57470703125
2009-11-06,30.634075164794922
2009-11-09,31.465234756469727
2009-11-10,31.37617301940918
2009-11-11,31.502338409423828
2009-11-12,31.0793399810791
2009-11-13,31.391010284423828
2009-11-16,31.910486221313477
2009-11-17,31.82145118713379
2009-11-18,31.843706130981445
2009-11-19,31.183237075805664
2009-11-20,31.0793399810791
2009-11-23,31.561710357666016
2009-11-24,31.42812728881836
2009-11-25,31.73981475830078
2009-11-27,30.98287582397461
2009-11-30,31.012548446655273
2009-12-01,31.680437088012695
2009-12-02,31.8288631439209
2009-12-03,31.569124221801758
2009-12-04,31.710128784179688
2009-12-07,31.569124221801758
2009-12-08,31.12386131286621
2009-12-09,31.03481101989746
2009-12-10,31.257442474365234
2009-12-11,31.331653594970703
2009-12-14,31.539432525634766
2009-12-15,31.28712272644043
2009-12-16,31.48749351501465
2009-12-17,30.98287582397461
2009-12-18,31.064502716064453
2009-12-21,31.242595672607422
2009-12-22,31.436843872070312
2009-12-23,31.616138458251953
2009-12-24,31.74313735961914
2009-12-28,31.74313735961914
2009-12-29,31.832786560058594
2009-12-30,31.646013259887695
2009-12-31,31.593719482421875
2010-01-04,32.243675231933594
2010-01-05,32.51262283325195
2010-01-06,32.505149841308594
2010-01-07,32.3482666015625
2010-01-08,32.54997634887695
2010-01-11,32.7591552734375
2010-01-12,32.3482666015625
2010-01-13,32.61721420288086
2010-01-14,32.68445587158203
2010-01-15,32.363216400146484
2010-01-19,32.73674774169922
2010-01-20,32.02702713012695
2010-01-21,31.421899795532227
2010-01-22,30.69724464416504
2010-01-25,31.02594566345215
2010-01-26,30.83917808532715
2010-01-27,30.83917808532715
2010-01-28,30.31622886657715
2010-01-29,29.920286178588867
2010-02-01,30.473112106323242
2010-02-02,30.966184616088867
2010-02-03,30.704708099365234
2010-02-04,29.591569900512695
2010-02-05,29.501922607421875
2010-02-08,29.27779769897461
2010-02-09,29.875457763671875
2010-02-10,29.867984771728516
2010-02-11,30.159334182739258
2010-02-12,30.01739501953125
2010-02-16,30.644943237304688
2010-02-17,30.719650268554688
2010-02-18,30.876537322998047
2010-02-19,30.764480590820312
2010-02-22,30.809307098388672
2010-02-23,30.465652465820312
2010-02-24,30.607593536376953
2010-02-25,30.405881881713867
2010-02-26,30.570232391357422
2010-03-01,30.99606704711914
2010-03-02,31.10811996459961
2010-03-03,31.3023681640625
2010-03-04,31.20525550842285
2010-03-05,31.832786560058594
2010-03-08,31.80290985107422
2010-03-09,31.75808334350586
2010-03-10,31.88507843017578
2010-03-11,32.04943084716797
2010-03-12,32.161502838134766
2010-03-15,32.07184982299805
2010-03-16,32.393096923828125
2010-03-17,32.63216018676758
2010-03-18,32.43045425415039
2010-03-19,32.161502838134766
2010-03-22,32.28850555419922
2010-03-23,32.497684478759766
2010-03-24,32.10173797607422
2010-03-25,32.08679962158203
2010-03-26,32.25862121582031
2010-03-29,32.59480285644531
2010-03-30,32.63216018676758
2010-03-31,32.505149841308594
2010-04-01,32.96834945678711
2010-04-05,33.18498611450195
2010-04-06,33.25970458984375
2010-04-07,33.02063751220703
2010-04-08,33.117759704589844
2010-04-09,33.37922668457031
2010-04-12,33.438987731933594
2010-04-13,33.35681915283203
2010-04-14,33.8349494934082
2010-04-15,33.70793914794922
2010-04-16,33.12521743774414
2010-04-19,33.065460205078125
2010-04-20,33.438987731933594
2010-04-21,33.24475860595703
2010-04-22,33.274635314941406
2010-04-23,33.56599426269531
2010-04-26,33.37922668457031
2010-04-27,32.43791580200195
2010-04-28,32.505149841308594
2010-04-29,32.975807189941406
2010-04-30,32.43045425415039
2010-05-03,32.81892395019531
2010-05-04,31.735666275024414
2010-05-05,31.123065948486328
2010-05-06,30.107053756713867
2010-05-07,29.69615364074707
2010-05-10,31.3397216796875
2010-05-11,31.123065948486328
2010-05-12,31.593719482421875
2010-05-13,31.3023681640625
2010-05-14,30.5926456451416
2010-05-17,30.607593536376953
2010-05-18,30.06969451904297
2010-05-19,29.980051040649414
2010-05-20,28.754846572875977
2010-05-21,29.345029830932617
2010-05-24,28.844493865966797
2010-05-25,28.777259826660156
2010-05-26,28.56060791015625
2010-05-27,29.80821418762207
2010-05-28,29.38985824584961
2010-06-01,28.9864444732666
2010-06-02,29.882930755615234
2010-06-03,29.882930755615234
2010-06-04,28.710023880004883
2010-06-07,28.31407928466797
2010-06-08,28.74737548828125
2010-06-09,28.650253295898438
2010-06-10,29.59903335571289
2010-06-11,29.703636169433594
2010-06-14,29.703636169433594
2010-06-15,30.4805908203125
2010-06-16,30.473112106323242
2010-06-17,30.510469436645508
2010-06-18,30.465652465820312
2010-06-21,30.562763214111328
2010-06-22,30.159334182739258
2010-06-23,30.100547790527344
2010-06-24,29.61055564880371
2010-06-25,29.806549072265625
2010-06-28,29.557781219482422
2010-06-29,28.623044967651367
2010-06-30,28.344112396240234
2010-07-01,28.51749610900879
2010-07-02,28.4044189453125
2010-07-06,28.766265869140625
2010-07-07,29.572856903076172
2010-07-08,29.889467239379883
2010-07-09,30.070392608642578
2010-07-12,29.919626235961914
2010-07-13,30.38700294494629
2010-07-14,30.50008201599121
2010-07-15,30.530229568481445
2010-07-16,29.685932159423828
2010-07-19,29.874399185180664
2010-07-20,30.175922393798828
2010-07-21,29.65578269958496
2010-07-22,30.52269744873047
2010-07-23,30.756380081176758
2010-07-26,31.035297393798828
2010-07-27,31.110687255859375
2010-07-28,30.884540557861328
2010-07-29,30.982534408569336
2010-07-30,30.990070343017578
2010-08-02,31.864511489868164
2010-08-03,31.79666519165039
2010-08-04,31.84191131591797
2010-08-05,31.75897979736328
2010-08-06,31.72128677368164
2010-08-09,31.864511489868164
2010-08-10,31.72128677368164
2010-08-11,30.485000610351562
2010-08-12,30.394542694091797
2010-08-13,30.36438751220703
2010-08-16,30.52269744873047
2010-08-17,30.861919403076172
2010-08-18,30.9146785736084
2010-08-19,30.424692153930664
2010-08-20,30.175922393798828
2010-08-23,30.02515411376953
2010-08-24,29.58794403076172
2010-08-25,29.58794403076172
2010-08-26,29.48240089416504
2010-08-27,30.077930450439453
2010-08-30,29.603017807006836
2010-08-31,29.663320541381836
2010-09-01,30.575450897216797
2010-09-02,30.929763793945312
2010-09-03,31.201143264770508
2010-09-07,30.801603317260742
2010-09-08,31.042837142944336
2010-09-09,31.25391387939453
2010-09-10,31.321752548217773
2010-09-13,31.856962203979492
2010-09-14,31.962520599365234
2010-09-15,32.030357360839844
2010-09-16,31.962520599365234
2010-09-17,31.834362030029297
2010-09-20,32.39219284057617
2010-09-21,32.271583557128906
2010-09-22,32.18865966796875
2010-09-23,31.909746170043945
2010-09-24,32.65603256225586
2010-09-27,32.542964935302734
2010-09-28,32.61079788208008
2010-09-29,32.640960693359375
2010-09-30,32.573116302490234
2010-10-01,32.86710739135742
2010-10-04,32.53542709350586
2010-10-05,33.3118782043457
2010-10-06,33.462646484375
2010-10-07,33.296791076660156
2010-10-08,33.568172454833984
2010-10-11,33.59079360961914
2010-10-12,33.55310821533203
2010-10-13,33.967716217041016
2010-10-14,34.02047348022461
2010-10-15,33.9224853515625
2010-10-18,34.012943267822266
2010-10-19,33.31940841674805
2010-10-20,33.80186080932617
2010-10-21,33.7717170715332
2010-10-22,33.8546257019043
2010-10-25,33.967716217041016
2010-10-26,33.84709930419922
2010-10-27,33.620948791503906
2010-10-28,33.794334411621094
2010-10-29,33.794334411621094
2010-11-01,33.83955001831055
2010-11-02,34.1637077331543
2010-11-03,34.3521614074707
2010-11-04,35.12862014770508
2010-11-05,35.06076431274414
2010-11-08,34.925071716308594
2010-11-09,34.638614654541016
2010-11-10,34.72908020019531
2010-11-11,34.56324005126953
2010-11-12,34.20893096923828
2010-11-15,34.17878723144531
2010-11-16,33.45509338378906
2010-11-17,33.53047561645508
2010-11-18,34.26924133300781
2010-11-19,34.329551696777344
2010-11-22,34.1712532043457
2010-11-23,33.364627838134766
2010-11-24,33.81694412231445
2010-11-26,33.507877349853516
2010-11-29,33.31940841674805
2010-11-30,33.05557632446289
2010-12-01,33.90739822387695
2010-12-02,34.487850189208984
2010-12-03,34.66877746582031
2010-12-06,34.61600875854492
2010-12-07,34.52554702758789
2010-12-08,34.5933952331543
2010-12-09,34.736610412597656
2010-12-10,34.7818489074707
2010-12-13,35.03061294555664
2010-12-14,35.083377838134766
2010-12-15,34.75168991088867
2010-12-16,34.91752624511719
2010-12-17,34.992919921875
2010-12-20,34.94015121459961
2010-12-21,35.24311065673828
2010-12-22,35.311607360839844
2010-12-23,35.29638671875
2010-12-27,35.288780212402344
2010-12-28,35.349666595458984
2010-12-29,35.47907638549805
2010-12-30,35.51713562011719
2010-12-31,35.631309509277344
2011-01-03,35.897735595703125
2011-01-04,35.859676361083984
2011-01-05,35.859676361083984
2011-01-06,35.631309509277344
2011-01-07,35.501914978027344
2011-01-10,35.418174743652344
2011-01-11,35.53235626220703
2011-01-12,36.11086654663086
2011-01-13,36.088035583496094
2011-01-14,36.36205291748047
2011-01-18,36.476226806640625
2011-01-19,36.19458770751953
2011-01-20,35.95862579345703
2011-01-21,36.03474807739258
2011-01-24,36.26310348510742
2011-01-25,36.24787521362305
2011-01-26,36.4077262878418
2011-01-27,36.49907302856445
2011-01-28,35.646549224853516
2011-01-31,36.011905670166016
2011-02-01,36.74264907836914
2011-02-02,36.66653060913086
2011-02-03,36.735042572021484
2011-02-04,36.69698715209961
2011-02-07,36.864444732666016
2011-02-08,37.062347412109375
2011-02-09,36.88727951049805
2011-02-10,36.712196350097656
2011-02-11,36.872047424316406
2011-02-14,36.902496337890625
2011-02-15,36.89488983154297
2011-02-16,37.19175720214844
2011-02-17,37.305938720703125
2011-02-18,37.48101043701172
2011-02-22,36.476226806640625
2011-02-23,36.35444259643555
2011-02-24,36.39250946044922
2011-02-25,36.841609954833984
2011-02-28,37.130863189697266
2011-03-01,36.62085723876953
2011-03-02,36.788330078125
2011-03-03,37.38966751098633
2011-03-04,37.077571868896484
2011-03-07,36.68935775756836
2011-03-08,36.993839263916016
2011-03-09,36.97862243652344
2011-03-10,36.1717529296875
2011-03-11,36.270713806152344
2011-03-14,35.951011657714844
2011-03-15,35.38011932373047
2011-03-16,34.51237487792969
2011-03-17,35.05280303955078
2011-03-18,35.46385192871094
2011-03-21,36.08041763305664
2011-03-22,36.1260871887207
2011-03-23,36.156532287597656
2011-03-24,36.55235290527344
2011-03-25,36.36205291748047
2011-03-28,36.25548553466797
2011-03-29,36.55235290527344
2011-03-30,36.85682678222656
2011-03-31,36.81114959716797
2011-04-01,37.09280014038086
2011-04-04,37.19936752319336
2011-04-05,37.22980499267578
2011-04-06,37.42012023925781
2011-04-07,37.27548599243164
2011-04-08,37.336368560791016
2011-04-11,37.16891860961914
2011-04-12,36.841609954833984
2011-04-13,36.96340560913086
2011-04-14,37.009071350097656
2011-04-15,36.971004486083984
2011-04-18,36.44579315185547
2011-04-19,36.75026321411133
2011-04-20,37.397281646728516
2011-04-21,37.65607452392578
2011-04-25,37.579952239990234
2011-04-26,37.95294189453125
2011-04-27,38.34115219116211
2011-04-28,38.470558166503906
2011-04-29,38.58473205566406
2011-05-02,38.531436920166016
2011-05-03,38.21935272216797
2011-05-04,37.892059326171875
2011-05-05,37.35921859741211
2011-05-06,37.48861312866211
2011-05-09,37.739810943603516
2011-05-10,38.0290641784668
2011-05-11,37.48101043701172
2011-05-12,37.61801528930664
2011-05-13,37.0242919921875
2011-05-16,36.88727951049805
2011-05-17,36.97862243652344
2011-05-18,37.283103942871094
2011-05-19,37.44294357299805
2011-05-20,37.03951644897461
2011-05-23,36.35444259643555
2011-05-24,36.46101379394531
2011-05-25,36.60563659667969
2011-05-26,36.97862243652344
2011-05-27,37.16891860961914
2011-05-31,37.83116149902344
2011-06-01,36.96340560913086
2011-06-02,37.09280014038086
2011-06-03,36.88727951049805
2011-06-06,36.4077262878418
2011-06-07,36.59041976928711
2011-06-08,36.240264892578125
2011-06-09,36.628475189208984
2011-06-10,35.9357795715332
2011-06-13,35.96622848510742
2011-06-14,36.400123596191406
2011-06-15,35.593257904052734
2011-06-16,35.50951385498047
2011-06-17,35.593257904052734
2011-06-20,35.73027420043945
2011-06-21,36.33921813964844
2011-06-22,36.0634651184082
2011-06-23,35.81697463989258
2011-06-24,35.5242919921875
2011-06-27,35.80928421020508
2011-06-28,36.25602722167969
2011-06-29,36.73358154296875
2011-06-30,37.16493225097656
2011-07-01,37.66559600830078
2011-07-05,37.55005645751953
2011-07-06,37.442230224609375
2011-07-07,37.7811279296875
2011-07-08,37.449928283691406
2011-07-11,36.51021957397461
2011-07-12,36.28684616088867
2011-07-13,36.72587966918945
2011-07-14,36.417789459228516
2011-07-15,36.64886474609375
2011-07-18,36.16360092163086
2011-07-19,36.73358154296875
2011-07-20,36.84912872314453
2011-07-21,37.488441467285156
2011-07-22,37.557762145996094
2011-07-25,37.33439254760742
2011-07-26,37.38831329345703
2011-07-27,36.57954025268555
2011-07-28,36.417789459228516
2011-07-29,36.31764602661133
2011-08-01,35.994144439697266
2011-08-02,35.162269592285156
2011-08-03,35.26239776611328
2011-08-04,33.29824447631836
2011-08-05,33.41378402709961
2011-08-08,31.10300636291504
2011-08-09,32.72825622558594
2011-08-10,31.203142166137695
2011-08-11,32.62040710449219
2011-08-12,32.8977165222168
2011-08-15,33.6756706237793
2011-08-16,33.15189743041992
2011-08-17,33.359867095947266
2011-08-18,31.850162506103516
2011-08-19,31.241647720336914
2011-08-22,31.41110610961914
2011-08-23,32.466373443603516
2011-08-24,32.59730911254883
2011-08-25,32.01960754394531
2011-08-26,32.404747009277344
2011-08-29,33.32135009765625
2011-08-30,33.33675765991211
2011-08-31,33.644859313964844
2011-09-01,33.41378402709961
2011-09-02,32.62040710449219
2011-09-06,32.05042266845703
2011-09-07,32.959327697753906
2011-09-08,32.47406768798828
2011-09-09,31.503541946411133
2011-09-12,31.488130569458008
2011-09-13,31.75002098083496
2011-09-14,32.12745666503906
2011-09-15,32.658939361572266
2011-09-16,32.73594665527344
2011-09-19,32.196781158447266
2011-09-20,32.12745666503906
2011-09-21,31.203142166137695
2011-09-22,29.91680908203125
2011-09-23,30.201801300048828
2011-09-26,30.825714111328125
2011-09-27,31.41110610961914
2011-09-28,30.787206649780273
2011-09-29,31.21084213256836
2011-09-30,30.132484436035156
2011-10-03,29.269794464111328
2011-10-04,29.832080841064453
2011-10-05,30.440597534179688
2011-10-06,31.14922332763672
2011-10-07,30.864219665527344
2011-10-10,32.05812454223633
2011-10-11,32.027320861816406
2011-10-12,32.527984619140625
2011-10-13,32.45866012573242
2011-10-14,33.07487487792969
2011-10-17,32.32001876831055
2011-10-18,32.95162582397461
2011-10-19,32.45866012573242
2011-10-20,32.404747009277344
2011-10-21,33.15189743041992
2011-10-24,33.6602668762207
2011-10-25,33.05946350097656
2011-10-26,33.54472732543945
2011-10-27,34.91579055786133
2011-10-28,34.80025100708008
2011-10-31,33.54472732543945
2011-11-01,32.527984619140625
2011-11-02,33.11338806152344
2011-11-03,33.806617736816406
2011-11-04,33.46770477294922
2011-11-07,33.706485748291016
2011-11-08,34.068504333496094
2011-11-09,32.53569412231445
2011-11-10,32.81298065185547
2011-11-11,33.56783676147461
2011-11-14,33.16731262207031
2011-11-15,33.25973129272461
2011-11-16,32.69744110107422
2011-11-17,32.08123779296875
2011-11-18,32.12745666503906
2011-11-21,31.326393127441406
2011-11-22,31.2647647857666
2011-11-23,30.533016204833984
2011-11-25,30.38667106628418
2011-11-28,31.518953323364258
2011-11-29,31.64217758178711
2011-11-30,33.159603118896484
2011-12-01,33.0517692565918
2011-12-02,33.036354064941406
2011-12-05,33.359867095947266
